Sale_Price,No of Bedrooms,No of Bathrooms,No of Floors,Flat Area (in Sqft),Lot Area (in Sqft),Age of House (in Years),Area of the House from Basement (in Sqft),Basement Area (in Sqft),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),No of Times Visited,Overall Grade,Year since Renovation,Waterfront_view_Yes,Ever_Renovated_Yes,House_conditions_Fair,House_conditions_Okay,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9
679000,4,3.5,2,3420,19158.125,14,3420,0,47.3534,-121.992,3580,17561.25,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
316000,3,2.25,1,2130,8721,31,1570,560,47.4202,-122.204,2130,9477,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
498000,4,2.5,2,2300,19158.125,26,2300,0,47.6454,-121.902,2640,17561.25,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
448000,4,1.75,1,2560,8270,39,1480,1080,47.7572,-122.147,2320,8450,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
535000,2,1,1,1040,5527,67,1040,0,47.6774,-122.284,2080,7020,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
560000,4,3,2,3080,9601,28,3080,0,47.334,-122.332,3200,9375,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
437850,4,2.25,1,2670,14255,43,1610,1060,47.5623,-122.175,2470,10290,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
435000,4,2.75,2,3270,19158.125,35,2720,550,47.347,-122.087,2780,17561.25,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
510000,4,2.5,2,2610,8031,20,2610,0,47.7717,-122.27,2320,8031,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
520000,3,2.5,2,2460,19158.125,38,2460,0,47.4996,-122.146,2770,17561.25,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
509000,2,1.5,2,1930,3521,29,1930,0,47.6092,-122.146,1840,3576,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
575000,3,1,1,1220,5652,113,1220,0,47.5767,-122.408,1490,2467,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
365000,4,2.5,1,2030,7210,49,1330,700,47.5067,-122.16,1980,7560,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
795000,3,2,1,2420,17859,39,1500,920,47.7074,-122.246,2955,17561.25,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
285000,3,2.5,2,1870,4060,13,1870,0,47.3986,-122.163,2190,4060,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
955000,3,2.25,2,3020,19158.125,49,2720,300,47.6456,-122.173,3665,17561.25,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
775000,4,2.5,2,2880,8400,63,2050,830,47.7704,-122.386,2880,7440,4,8,30,0,1,1,0,0,0,0,1,0,0,0,0,0
400000,4,3,2,1810,5012,21,1810,0,47.5691,-122.292,1670,5161,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
570000,4,2.5,2,2590,8483,27,2590,0,47.738,-122.221,2660,8717,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
955990,5,3.25,2,3830,6507,4,3740,0,47.6843,-122.016,3665,6723,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1129743.75,3,2.25,1,3250,19158.125,12,2260,990,47.6077,-122.158,2770,17561.25,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
459950,4,2,1,2760,19158.125,39,2120,640,47.3818,-122.165,2550,13144,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245000,2,1.75,1,1220,8382,76,1220,0,47.5033,-122.359,1100,8382,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0
281000,3,1.5,3,1280,974,15,1280,0,47.7162,-122.293,1420,1422,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
205000,3,0.75,1,770,7000,76,770,0,47.5661,-121.887,950,10500,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0
290000,3,1.75,1,1520,15090,50,1520,0,47.398,-121.964,1580,17561.25,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
635000,4,2.5,1,2080,11176,64,2080,0,47.7107,-122.289,1390,7928,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310000,1.5,1,1,570,6000,100,570,0,47.5517,-122.385,1530,6000,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0
470000,4,2,1,1500,3659,112,830,670,47.6088,-122.293,1560,3706,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
600000,2,2.5,2,2510,14878,28,2510,0,47.7525,-122.205,3080,13594,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0
279000,4,2,1,1980,10051,49,1980,0,47.3231,-122.103,1520,10125,0,7,14,0,1,1,0,1,0,0,0,0,0,0,0,0
538500,3,3.5,2,2500,4270,18,2500,0,47.536,-121.877,2420,4205,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
594950,4,2.5,2,2720,10006,29,2720,0,47.6295,-122.042,2720,10759,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
533050,2,1,1,910,19158.125,65,910,0,47.3752,-122.11,2050,17561.25,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
510000,3,1.75,1,1480,7040,44,1480,0,47.6723,-122.169,2040,7810,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
360000,4,2.25,1,2470,8686,44,1270,1200,47.4371,-122.166,1900,7350,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
435000,2,1,1,1650,5106,58,1090,560,47.6992,-122.309,1300,6947,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
559000,3,1.75,1,1700,6500,51,1700,0,47.6837,-122.284,1880,6000,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
645000,2,1.5,1.5,1995,19158.125,27,1995,0,47.4022,-122.464,2142,17561.25,1,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
340000,2,1,1,1280,9690,99,640,640,47.5341,-122.279,1630,15884,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
565000,4,2.5,2,2980,10459,17,2980,0,47.7354,-121.974,2920,7700,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
575700,3,1.75,1,1730,6130,77,1480,250,47.6978,-122.316,1730,6131,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1010000,3,3.25,2,2420,1923,12,1840,580,47.637,-122.341,1840,2890,2,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
540500,3,2,1,2800,19158.125,22,2320,480,47.4133,-122.006,2200,17561.25,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
265000,5,3.625,1,1400,8580,64,900,500,47.456,-122.292,1220,8832,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699950,4,2,1,2070,7830,77,1180,890,47.7058,-122.278,2390,7830,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
355000,1.5,1.75,1,750,19158.125,72,550,200,47.4756,-122.09,2020,17561.25,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0
381000,3,1.5,1,1460,11407,64,1460,0,47.746,-122.294,1470,11407,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
564000,5,2.25,1,2140,8700,56,1220,920,47.6969,-122.31,1720,6670,2,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
114975,2,1,1,740,6250,76,740,0,47.506,-122.335,980,6957,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0
325000,1.5,0.75,1,410,8636,65,410,0,47.5077,-122.357,1190,8636,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0
299990,2,1,1,1570,19158.125,65,1570,0,47.2077,-122.016,1660,17561.25,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751000,5,2.75,2,2860,5280,12,2860,0,47.707,-122.102,3150,6442,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
425000,3,2.25,2,1400,6970,34,1400,0,47.542,-122.184,1800,8140,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
665000,3,1.75,1,2700,5040,71,1560,1140,47.5834,-122.29,3010,5000,2,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
833450,5,3.625,2,4230,19158.125,22,3330,1130,47.4992,-122.06,2670,17561.25,4,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
575000,5.5,1.5,1.5,2670,11250,70,2320,350,47.7121,-122.332,2030,9000,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
190000,3,1.75,1,1520,9600,51,1520,0,47.473,-122.149,1590,10183,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
314950,3,1.75,1,1520,9600,51,1520,0,47.473,-122.149,1590,10183,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
601150,2,2,1,1660,5200,112,1120,540,47.6871,-122.334,1260,5160,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
315000,2,1,1,860,8308,70,860,0,47.508,-122.378,1200,8308,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
545000,2,1.5,1,2340,13380,64,1280,1060,47.5017,-122.377,1490,8100,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
565000,4,2.25,2,2110,10698,39,2110,0,47.5614,-122.082,2220,8252,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
175000,3,1,1,1010,7034,64,1010,0,47.49,-122.22,1440,10994,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530000,3,2,2.5,2330,19158.125,31,2330,0,47.6009,-122.158,2030,17561.25,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1129743.75,4,3,2,4230,19158.125,17,3740,0,47.6208,-122.219,3665,14592,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0
430000,3,1.75,1,1610,7900,58,1310,300,47.7588,-122.36,2210,7700,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
225000,3,1.75,1,1460,8372,37,1460,0,47.3683,-122.087,1220,7803,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
312000,5,3.625,2,2900,9779,81,1950,950,47.5003,-122.306,1360,8000,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380000,3,1,1,1260,7980,67,1260,0,47.7013,-122.373,1760,7606,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
222200,2,1,1,1210,10000,65,1210,0,47.4402,-122.333,1620,10959,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1129743.75,5,3.5,2,3420,8000,12,3420,0,47.5736,-122.212,1900,8000,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0
329950,4,2.5,2,2120,4558,16,2120,0,47.3795,-122.022,2370,5506,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
995000,3,2.5,1,2460,10300,26,2460,0,47.6999,-122.391,2410,5250,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0
929950,3,3.5,2,3790,10829,25,3740,0,47.5525,-122.098,3620,10989,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
692000,4,2.5,1,2350,9779,31,2350,0,47.6411,-122.065,2700,10441,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
402000,2,1,1,620,2475,107,620,0,47.6655,-122.371,1290,2475,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
510000,3,1.75,1,1920,19158.125,56,1340,580,47.6052,-122.044,2540,17561.25,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
249000,3,1,1,1050,8498,59,1050,0,47.4043,-122.202,1050,8498,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244900,3,1.5,1,1360,9980,52,1360,0,47.4143,-122.206,1360,9750,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
289900,3,1,1,1180,7068,74,1180,0,47.4947,-122.238,1180,7068,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
552500,4,1,1,1560,7980,79,1170,390,47.5093,-122.387,1570,7980,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
760000,4,2.5,2,3300,19158.125,34,3300,0,47.7657,-122.028,3030,17561.25,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0
440000,2,2.75,2,1100,1088,12,750,350,47.6405,-122.324,2090,4125,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
286000,3,1.75,1,1770,9000,64,1090,680,47.4997,-122.326,1520,17561.25,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260000,3,1,1,1200,4592,68,800,400,47.519,-122.352,940,4440,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355000,2,2.25,2,1330,10838,33,1330,0,47.7689,-122.241,1390,10310,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
318000,3,1.75,1,1570,12506,59,1570,0,47.3365,-122.319,2120,13243,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255000,2,1,1,1610,19158.125,66,1610,0,47.5095,-122.313,2100,17561.25,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139000,3,1,1,1100,17334,40,1100,0,47.3003,-122.27,1530,17561.25,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
485000,4,2.25,2,1810,7068,42,1810,0,47.7319,-122.204,1460,7274,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
549950,3,1.75,2,2930,19158.125,23,2440,490,47.6991,-121.947,2700,17561.25,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
588000,3,1.5,1.5,1780,4200,102,1780,0,47.662,-122.349,1380,3333,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
975000,3,2.5,1.5,3050,7410,68,1950,1100,47.6772,-122.296,1890,5814,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
402000,3,2,2,1540,1827,13,1540,0,47.5479,-121.998,1540,1827,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
245000,3,1,1,1380,9875,59,1380,0,47.5131,-122.334,1200,6250,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445000,3,1.75,1.5,1890,19158.125,42,1890,0,47.4137,-122.439,1890,17561.25,3,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
195000,3,1.75,1,1570,8459,27,1570,0,47.2016,-122.006,1650,8844,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385000,5,2,1,2540,11750,56,1480,1060,47.7754,-122.291,2000,12000,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
450000,3,1.5,1,1520,7903,63,1000,520,47.5659,-122.141,1520,9830,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1090000,4,2.5,2,2780,6837,14,2780,0,47.666,-122.201,1160,6837,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0
396675,2,1,2,1730,6375,73,1730,0,47.5357,-122.368,1180,6250,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
242000,5,2.25,1,2340,7494,67,1170,1170,47.448,-122.28,1650,10125,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380000,3,1.75,1,1300,12378,75,1300,0,47.4996,-121.8205,1300,11596,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
496000,2,1,2,1420,4635,77,1420,0,47.68,-122.304,1810,4635,0,7,44,0,1,1,0,0,0,0,1,0,0,0,0,0
399950,3,2.5,2,1470,4488,38,1470,0,47.723,-122.162,1400,4441,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
895000,4,2.5,2,2850,8526,20,2850,0,47.6747,-122.191,2440,7072,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0
690000,3,2,2,2360,6149,92,1560,800,47.5433,-122.384,2000,6149,3,8,28,0,1,1,0,0,0,1,0,0,0,0,0,0
270000,3,1.5,2,1610,8375,91,1610,0,47.7527,-122.306,1610,9107,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
349900,3,2,1,2420,19158.125,69,1210,1210,47.4511,-121.976,2650,17561.25,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
454280,3,2.5,2,1470,1741,14,1170,300,47.5464,-121.999,1470,1583,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
390000,3,2.5,1,1410,19158.125,26,1410,0,47.7432,-122.076,1410,12474,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0
275000,3,1.75,1,1840,14005,35,1840,0,47.3124,-122.345,2170,7992,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300000,4,2.5,2,2450,8932,28,2450,0,47.3093,-122.345,2410,8775,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700000,3,1.75,1,1500,6000,78,850,650,47.6474,-122.402,1700,6000,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
520000,3,1.75,1,2080,6609,68,1280,800,47.6883,-122.3,1680,6270,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
715000,3,2.5,2,2770,19158.125,31,2770,0,47.6495,-122.042,3010,17561.25,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
404000,3,2.5,2,2370,4324,12,2370,0,47.3515,-121.999,2370,4348,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
490500,3,2,2,3000,19158.125,20,1970,1030,47.7599,-122.214,2280,14025,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1129743.75,5.5,2.75,2,4230,6440,54,2680,1400,47.5462,-122.265,3530,7314,3,10,1,0,1,1,0,0,1,0,0,0,0,0,0,0
557800,4,1.75,1,1550,6000,74,1550,0,47.6567,-122.399,1550,6000,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
571000,4,2.25,1,2290,9900,59,1550,740,47.4434,-122.343,2320,9900,2,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
410000,4,2.5,2,2560,4020,12,2560,0,47.3533,-122.027,3010,4916,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0
225000,3,1.5,1,1240,5506,47,1240,0,47.5294,-122.285,1670,5589,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
700000,4,2.5,2,2590,4498,14,2590,0,47.7047,-122.128,2660,5238,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
500000,3,1,1.5,1370,3500,113,1370,0,47.6857,-122.348,1590,4500,0,7,31,0,1,1,0,0,0,1,0,0,0,0,0,0
536500,2,2,1,1360,1860,93,680,680,47.6727,-122.396,1440,5000,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
330000,3,2.5,1,2060,19158.125,38,1600,460,47.184,-121.959,2050,17561.25,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249950,3,1.75,1,1120,15210,42,1120,0,47.3659,-122.113,1710,8470,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249000,4,1.75,1.5,1630,8410,75,1630,0,47.4538,-122.288,1390,8410,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249000,3,1.75,1.5,1590,7535,109,1590,0,47.3769,-122.234,1110,6000,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,4,1.75,1,2480,9195,68,1390,1090,47.584,-122.195,2440,9195,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1129743.75,4,2.5,2,2700,4275,14,2700,0,47.6725,-122.327,1810,4500,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
434500,3,1.75,1,1930,7210,43,1110,820,47.735,-122.174,1870,7877,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
590000,4,2,1,2490,19158.125,16,2490,0,47.2725,-121.929,1910,17561.25,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
417200,2,1,1,1000,4000,108,1000,0,47.6742,-122.396,1490,5000,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
649990,4,2.25,2,2130,11900,42,2130,0,47.6408,-122.058,2590,11900,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
506000,2,1,1,1060,3588,92,960,100,47.6721,-122.395,1570,3741,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
348000,3,2.5,2,1730,4004,19,1730,0,47.4317,-122.328,1730,5523,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301000,4,2.5,2,2810,6146,20,2810,0,47.4045,-122.208,2810,6180,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
427550,2,1,1,880,4000,78,880,0,47.6848,-122.386,1150,4000,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
361000,3,1,1.5,1040,6720,67,1040,0,47.7444,-122.294,1880,11407,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
460000,2,2.5,1,1830,8107,72,930,900,47.701,-122.305,1260,6960,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
958000,4,3.5,2,1800,6400,34,1800,0,47.625,-122.3,1700,4736,2,8,6,0,1,1,0,0,0,0,0,0,0,1,0,0
445000,5,1.75,1.5,2460,6846,107,1340,1120,47.5445,-122.321,1410,4800,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
373000,3,2.5,2,1670,3565,19,1670,0,47.7623,-122.161,1510,3770,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
525000,4,2.25,1,2660,7957,41,1750,910,47.7351,-122.199,1890,8250,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
364988,3,2.5,2,2850,12593,21,2850,0,47.2848,-122.345,2850,9435,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324000,2,1,1,820,8370,77,820,0,47.7256,-122.361,1410,8370,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
625000,4,3,1,2350,5627,58,1490,860,47.5514,-122.268,2020,5627,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
237500,3,1.75,1,1480,7830,38,1480,0,47.1967,-121.998,1130,7553,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429300,5.5,2.25,1,2930,15949,53,1730,1200,47.7188,-122.185,1730,8550,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
155000,3,1,1,1250,6250,69,1030,220,47.5292,-122.323,1130,6250,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0
614000,4,2.75,1.5,2760,8160,78,1780,980,47.7248,-122.365,2720,8160,2,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
650000,3,2.5,2,2380,3332,4,2380,0,47.7194,-122.199,2590,4382,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0
625000,3,2,1,1730,12219,32,1730,0,47.5825,-122.189,2470,13594,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
587100,3,2.25,1,1670,6414,57,1670,0,47.6921,-122.386,2130,7035,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
380000,4,2.5,2,2150,19158.125,27,2150,0,47.3117,-122.083,2410,17561.25,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
479500,2,1,1,930,5760,101,730,200,47.5598,-122.266,1970,5760,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
382888,1.5,1,1,620,2380,118,620,0,47.6746,-122.326,980,3570,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
540000,4,3.625,2,1960,3565,78,1960,0,47.5849,-122.384,1920,5750,0,7,14,0,1,1,0,0,0,0,1,0,0,0,0,0
691000,4,2.75,1,2550,8632,46,1700,850,47.6477,-122.197,2550,9534,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0
760500,3,2,1,1990,3990,106,1130,860,47.6572,-122.333,1710,4000,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
685000,4,2.5,2,3550,10968,12,3550,0,47.5431,-121.886,3550,8583,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0
199129,3,1,1,860,19158.125,63,860,0,47.295,-122.275,1290,17561.25,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335000,3,3,2,2031,7702,30,2031,0,47.3058,-122.348,2390,7700,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305100,3,2,1,1590,19158.125,44,1590,0,47.4365,-122.106,2780,17561.25,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
830000,4,2.25,1,3010,12202,59,3010,0,47.6387,-122.174,2480,10143,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
810000,3,2.5,2,2610,8481,25,2610,0,47.5535,-122.115,3140,10008,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
500000,3,2.25,1,1440,15661,30,1180,260,47.6225,-122.038,1440,13963,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
490000,3,1.75,1,1920,5405,71,960,960,47.5583,-122.38,1190,5405,2,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
490000,2,1.75,2,1670,4200,106,1670,0,47.5862,-122.387,1340,2875,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
272000,4,1.75,1,1390,10660,58,1030,360,47.4128,-122.323,1800,11960,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280000,3,2.25,2,2140,7200,39,2140,0,47.3913,-122.191,1890,7455,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233000,3,1,1.5,1250,6180,63,1250,0,47.7474,-122.327,1490,6180,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
275000,3,1,1,1080,6000,66,1080,0,47.7579,-122.33,1200,7210,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
375000,3,3.25,2,2760,6420,27,2110,650,47.3895,-122.221,2030,7725,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445000,3,2.75,2,2180,3703,14,2180,0,47.776,-122.169,2190,3963,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
437500,3,2.5,3,1260,1125,16,1260,0,47.6706,-122.381,1360,1250,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
426250,4,1,1.5,1610,6000,113,1510,100,47.5261,-122.266,1430,6000,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
358000,3,1.5,1,2450,12497,51,2450,0,47.5317,-121.834,1560,11700,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1129743.75,4,3.5,2,4150,19158.125,15,3740,0,47.6746,-122.018,3330,17561.25,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
305000,2,1,1,960,8276,79,960,0,47.5322,-122.033,1620,6000,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0
415000,2,1.75,1,1340,4664,14,1340,0,47.7182,-122.034,1350,4236,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
520000,5.5,3,2,3000,4960,100,2400,600,47.556,-122.363,1420,4960,0,7,18,0,1,1,0,0,0,0,0,0,0,0,0,0
733000,4,3.5,2,3080,5974,15,3080,0,47.6007,-121.974,2950,5425,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
411500,3,1,1,1130,8159,64,1130,0,47.7362,-122.333,1570,8162,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
540000,3,1.75,1.5,2280,16671,109,1760,520,47.7096,-122.219,1850,9351,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
270500,3,1.5,1,1952,8613,58,1652,300,47.3715,-122.29,1400,8712,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
